"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"AT1G56250",38.370232463229,4.25532606331585,0.730952663789917,5.8216164659041,5.82811704393093e-09,3.07144803692787e-07,"AtPP2-B14"
"AT1G56540",437.333603267418,2.02048110741708,0.322934225844972,6.25663353622678,3.93376290481967e-10,2.5597286143034e-08,NA
"AT1G53625",614.890464062047,2.5945847407207,0.74998924579106,3.45949592648363,0.00054118746315302,0.00861007129860666,NA
"AT1G80840",3954.37368518394,5.24605090888239,0.534103915265036,9.82215400214613,9.03911352073739e-23,4.69037282869647e-20,"ATWRKY40"
"AT1G35210",545.253097114377,4.78091205401888,0.609480636879628,7.84423944704105,4.35585274703593e-15,6.27942297716447e-13,NA
"AT1G08630",199.535190897289,2.63780275623631,0.567578573955735,4.64746711253062,3.36035647011297e-06,0.000104782024477159,"THA1"
"AT1G17147",264.258887076674,3.4120608923773,0.412760354441342,8.26644530091902,1.38012340836822e-16,2.49371048349533e-14,NA
"AT1G25400",3210.99551893237,2.34325766091473,0.327345129364696,7.15837032755756,8.16417622066307e-13,8.13883912204722e-11,NA
"AT1G16420",419.038936771891,4.39820851179682,0.807090519161311,5.44946125295491,5.05226283422748e-08,2.28730744913337e-06,"ATMC8"
"AT1G56240",27.4048401884194,6.71669593818799,0.996929393880558,6.73738379008284,1.61263823050328e-11,1.29503809010694e-09,"AtPP2-B13"
"AT1G30190",86.1079542345165,2.51613128889763,0.56786562758446,4.43085682012582,9.38593970897799e-06,0.000258426206653861,NA
"AT1G71520",70.5496828620558,3.87104703739292,0.762401901877635,5.07743622866017,3.8256184685634e-07,1.46073662166637e-05,NA
"AT1G28190",867.491132111075,2.45184116587394,0.416732908345324,5.88348344173057,4.01720302582858e-09,2.20314736134669e-07,NA
"AT1G09932",3543.53396314539,2.36109547181242,0.544313135134089,4.33775214928587,1.43947348735682e-05,0.000380792483184837,NA
"AT1G66400",154.422586173322,2.45237220063949,0.53127670159629,4.61599801623339,3.9121068223985e-06,0.000119953493583149,"CML23"
"AT1G16090",257.590777962965,2.86017641518308,0.486812592726356,5.87531312443026,4.22044830204204e-09,2.28979121416688e-07,"WAKL7"
"AT1G66160",3407.35445242754,2.98095407274593,0.412753090715873,7.22212417010812,5.11817046634731e-13,5.2845110065036e-11,"ATCMPG1"
"AT1G18300",1072.1796411116,3.17202526016277,0.415180000652689,7.64012056259007,2.17018432281591e-14,2.69435706385433e-12,"atnudt4"
"AT1G67880",563.58273685907,2.31723488213599,0.290080405311921,7.98825029096428,1.36867359185487e-15,2.11433950216543e-13,NA
"AT1G52690",49.2512156793174,-53.8906647902839,6.45375374688641,-8.35028216195624,6.81000825027567e-17,1.30013336755499e-14,"LEA7"
"AT1G32960",250.648710190689,2.62145534989672,0.727476806556962,3.60348993434399,0.000313972911658707,0.00551072837227863,"ATSBT3.3"
"AT1G72940",598.278210672522,3.85562231274147,0.380529638202106,10.1322523285129,3.97388616819154e-24,3.21678137542769e-21,"TN11"
"AT1G18740",2483.46908001343,2.25699737509638,0.209133782327314,10.7921223916085,3.75027010340772e-27,5.01911290337086e-24,"B1L"
"AT1G20823",1097.5782577186,3.13668063103088,0.452590744791794,6.93050104785914,4.19352661426166e-12,3.76591827337449e-10,"AtATL80"
"AT1G05575",338.51049871865,4.35151056761838,0.530727551832374,8.19914201287362,2.42108776257181e-16,4.22375457337636e-14,"HUP17"
"AT1G10560",236.895535765572,2.14891596774925,0.323267144190292,6.647492658531,2.98127850923977e-11,2.19389575241765e-09,"ATPUB18"
"AT1G64610",948.418578825891,2.06747173140613,0.409814013965895,5.04490247026591,4.53752759333168e-07,1.70680196851772e-05,NA
"AT1G78850",14108.5438437369,2.7133333212125,0.227850491747857,11.9083935276959,1.07019238065257e-32,3.09392617246657e-29,"GAL1"
"AT1G61360",1668.9342933419,3.05942910277397,0.388476584924555,7.87545304273135,3.39510369869488e-15,4.97874735873103e-13,NA
"AT1G65850",43.6183817094333,2.41110282257631,0.573696622158402,4.20274885619004,2.63693098470204e-05,0.000650775272407502,NA
"AT1G47130",12.2122170227449,3.89931694881685,1.00730948069681,3.8710217897676,0.000108380102554946,0.00223804911775964,NA
"AT1G74360",1495.82765972509,2.45053473916576,0.415425772369335,5.8988510154038,3.66041560178318e-09,2.01841500090698e-07,"GRACE"
"AT1G01560",1671.27939561006,4.37783041972283,0.665943101048207,6.57388058053615,4.90205527543131e-11,3.48080324943521e-09,"ATMPK11"
"AT1G65490",968.477260289198,2.43947064704204,0.3497787409871,6.97432508378779,3.07342665987187e-12,2.81434096451706e-10,"STMP5"
"AT1G68765",79.9736834008673,3.11444828363337,0.688691942796712,4.52226618331833,6.11810531580451e-06,0.000176622107383646,"IDA"
"AT1G56430",116.850920401632,-2.09759963794957,0.457129770253363,-4.58863056936105,4.46163206992671e-06,0.000134160547101199,"ATNAS4"
"AT1G02930",26469.0269182889,2.29692418788147,0.499935854637983,4.59443779951478,4.33917530113411e-06,0.000131258431343873,"ATGST1"
"AT1G14870",1169.02988000483,2.94683606057762,0.523624646844116,5.62776423596214,1.82560377102834e-08,8.85965072285384e-07,"AtPCR2"
"AT1G11700",224.10899975092,-2.23706563168488,0.338389305229211,-6.61092297278599,3.81931190848451e-11,2.79030379393506e-09,NA
"AT1G33610",1860.92013647014,2.01274886062247,0.250990752536657,8.01921521123975,1.06422904989971e-15,1.69581128211185e-13,NA
"AT1G56060",589.802622496237,2.77399272530164,0.604016029370299,4.5925813064822,4.37796855363008e-06,0.000132234253163898,"AthCYSTM3"
"AT1G59865",21.2377583638083,2.86516576598091,0.644121005588711,4.44817936555603,8.66012009300633e-06,0.000240075137427629,NA
"AT1G57990",25519.6678020562,3.23450823281525,0.233825991961377,13.832971286398,1.61221008159895e-43,3.26262954213179e-39,"ATPUP18"
"AT1G69900",1508.68098701574,2.77528048318556,0.41737842643565,6.64931464447276,2.94460912565591e-11,2.19081084102569e-09,NA
"AT1G33760",339.318402556824,5.26449724680759,0.603529824923565,8.72284521725885,2.71297010871149e-18,6.61474410722824e-16,"ERF022"
"AT1G61340",716.447226239531,4.47939539677666,0.488786107590175,9.16432633255696,4.98574021077131e-20,1.60153054992665e-17,"AtFBS1"
"AT1G33600",3112.76851439116,2.06399080236447,0.209958026088396,9.83049250756192,8.3210828771357e-23,4.43141458380513e-20,NA
"AT1G74330",2775.61300107889,2.10034456776013,0.199998463248255,10.5018035321252,8.47452882659707e-26,8.57495199319224e-23,NA
"AT1G78000",167.72889313881,-2.27917726004152,0.464056748466202,-4.91141927700576,9.04195110026153e-07,3.24436107120554e-05,"SEL1"
"AT1G17380",1635.9602822376,2.6000821456132,0.420168507393678,6.18818902383145,6.08593251924692e-10,3.77794528809816e-08,"JAZ5"
"AT1G76980",617.179753663427,2.07952841267844,0.500244051356148,4.15702776882782,3.22414814021779e-05,0.000778604843837558,NA
"AT1G61470",110.029332593928,5.36026923161378,0.56689386683002,9.45550753898175,3.2145864102873e-21,1.22248263803019e-18,"CAF1e"
"AT1G28480",486.731948056455,3.11495128784152,0.734482533510219,4.24101479031044,2.22511472001944e-05,0.000560533615947217,"GRX480"
"AT1G73810",535.983501369741,2.31220438000012,0.538738533379154,4.2918860202874,1.77161887207636e-05,0.000457299121354709,NA
"AT1G32920",3633.8481952173,3.43515256414366,0.435332759419115,7.89086621628786,3.00096223099948e-15,4.46547593152475e-13,NA
"AT1G29290",154.14025824716,3.57905133471092,0.700268456868036,5.11097037087504,3.20508253538233e-07,1.2401769649815e-05,"CEP14"
"AT1G65510",133.108530707238,2.29808734106662,0.584075834121163,3.93457014794058,8.33457247580371e-05,0.00178483326129989,"STMP7"
"AT1G19380",9821.87772401867,2.07951324345147,0.342271793778587,6.07561967199872,1.23509828883859e-09,7.30838715532937e-08,NA
"AT1G02360",644.929389853097,2.1392777099048,0.421967755655409,5.06976583218316,3.98305455066494e-07,1.51513298762794e-05,NA
"AT1G51620",758.991990747957,2.52347564975737,0.55371054745529,4.55739133262787,5.17928712427116e-06,0.000153460078380491,NA
"AT1G04580",22.1285008442631,-38.4237163133777,3.98898157096255,-9.63246273010632,5.8314810108092e-22,2.51088683437757e-19,"AAO4"
"AT1G16410",286.117816457319,-3.99880327473958,1.02206151967286,-3.91248784713028,9.13501366844831e-05,0.00192167642004562,"BUS1"
"AT1G33590",8711.20391603363,2.42468555949241,0.226761469143828,10.6926700053902,1.10153403958357e-26,1.23843024216959e-23,NA
"AT1G24140",962.099184661078,4.5317585852479,0.522761742916553,8.66887955488987,4.36393283492802e-18,1.03897539741692e-15,"AT3-MMP"
"AT1G42990",3454.82166998785,2.95353742992519,0.349838274542485,8.44257945700137,3.10410279178701e-17,6.09880856285377e-15,"ATBZIP60"
"AT1G14540",693.256770330251,3.87470550990422,0.621340772497211,6.23603935459041,4.4878824163992e-10,2.85601498303995e-08,"PER4"
"AT1G34060",381.564478778665,-2.45705076629405,0.5711845566257,-4.30167576800254,1.69511231093529e-05,0.000439231598417381,"TAR4"
"AT1G76600",2020.77161985306,3.20864170591177,0.470256395370937,6.8231750540698,8.90500318987588e-12,7.5017738498044e-10,NA
"AT1G51700",1270.37733679629,3.16280391122321,0.31855118122914,9.92871506242555,3.12253274728637e-23,1.85854985902454e-20,"ADOF1"
"AT1G65860",144.412479970607,-3.42747353274441,0.93170708894998,-3.67870285993758,0.000234423192172858,0.00430492027223423,"FMO"
"AT1G19180",13134.3797739437,2.10619626309684,0.399963582018398,5.26597009774744,1.39450983315651e-07,5.68965634951378e-06,"AtJAZ1"
"AT1G24150",1631.76113752296,2.37256348103268,0.279982298581697,8.47397672299766,2.37154839496354e-17,4.99927342384136e-15,"ATFH4"
"AT1G10340",4761.49822348515,2.39541090791675,0.458639496339217,5.22286224155687,1.76178458185231e-07,7.08811820734497e-06,NA
"AT1G70260",18.7729640345088,-8.15554877113053,1.70694859336484,-4.7778525978066,1.77177182938891e-06,5.995877343034e-05,"RTP1"
"AT1G09930",200.865377909164,3.25362538749631,0.467460991925867,6.96020725513775,3.39772505391172e-12,3.09728657279331e-10,"ATOPT2"
"AT1G42980",64.5063346692501,3.99313183322615,0.700873185697748,5.69736710536418,1.21671755031644e-08,6.17110603151726e-07,NA
"AT1G43000",24.6732138110897,5.34321515445046,0.875283900438544,6.10455093687128,1.0309011115448e-09,6.17229165512786e-08,NA
"AT1G21130",16172.0089415352,2.19698975823901,0.223432968450681,9.83288085672084,8.12603219883288e-23,4.43141458380513e-20,"IGMT4"
"AT1G24145",1791.50261670355,3.01022333135212,0.485603251179953,6.19893570324677,5.68462468802176e-10,3.55060956208322e-08,NA
"AT1G32928",410.245333239624,4.27243044746444,0.442264448521542,9.66035244692822,4.44332630513082e-22,1.95477379210723e-19,NA
"AT1G21326",103.411993094836,5.18061085137412,0.652035751994097,7.94528649008961,1.93742489515228e-15,2.90427167431087e-13,NA
"AT1G36622",307.958452246285,3.02418274318146,0.79753944271197,3.79189113568849,0.000149504452849592,0.00294885147399336,NA
"AT1G58420",639.415431661127,4.0266774753053,0.517502809336353,7.78097703560126,7.19665595515194e-15,9.97525524413766e-13,NA
"AT1G78370",325.711111066351,-2.65282467220605,0.551133783638374,-4.81339513374251,1.4838748226984e-06,5.07249574103843e-05,"ATGSTU20"
"AT1G02920",9558.41675221393,2.31456172631078,0.570425819158467,4.05760337027765,4.95788749165591e-05,0.0011427422456565,"ATGST11"
"AT1G61560",278.505773392672,2.33972984333865,0.506526537892929,4.61916537102194,3.85286699123487e-06,0.00011879887246206,"ATMLO6"
"AT1G69890",4222.63068820116,2.21857117411287,0.316010181544914,7.02056865151209,2.20967054738601e-12,2.04187684326259e-10,"DUF569"
"AT1G64710",1423.25930228786,2.07788084460532,0.216528886824156,9.59632165057391,8.28483988330733e-22,3.49292301496855e-19,NA
"AT1G78860",49.7534735995818,3.64932971020911,0.594534569429512,6.13812871085165,8.34991995673762e-10,5.02908720727676e-08,"GAL2"
"AT1G24147",1357.00857190905,2.18186113446775,0.557378214803552,3.91450737850734,9.0588967731057e-05,0.00190963431247229,NA
"AT1G49000",686.284369114995,2.15853193012345,0.517799981439058,4.16865972865528,3.06396006470302e-05,0.000746153547886824,NA
"AT1G07000",7377.94879664025,2.00899869019158,0.302092498561009,6.6502766528837,2.92542615065217e-11,2.18457007419735e-09,"ATEXO70B2"
"AT1G21110",330.987588054225,3.63000279787608,0.46682687151685,7.77590798507634,7.49081433588144e-15,1.02426763321103e-12,"IGMT3"
"AT1G57630",1319.18011531668,2.66582820196347,0.76511241689323,3.48423073930518,0.000493553793190828,0.00799683595900944,NA
"AT1G08050",1658.31696381831,2.26684548932334,0.56772204565916,3.99287909753687,6.5275855402527e-05,0.00145004114794834,NA
"AT1G62300",1286.78378698185,2.11359382609724,0.451668356576001,4.67952601798348,2.87538870823593e-06,9.13488874231875e-05,"ATWRKY6"
"AT1G02400",2078.54718459789,2.25981364153876,0.398975836180756,5.66403635661521,1.47853058667763e-08,7.35160282127649e-07,"ATGA2OX4"
"AT1G27045",30.5772273320361,-2.58475915491932,0.523250890323538,-4.9398084221531,7.81993629489033e-07,2.83098480858132e-05,"ATHB54"
"AT1G50745",49.7250513924136,4.40742471028271,0.667959771328302,6.59833855191327,4.15790929498249e-11,3.0159000144287e-09,NA
"AT1G72930",3681.22112576369,2.24942335554597,0.390371119326656,5.76226888768298,8.29906416111871e-09,4.28439187317753e-07,"AtTN10"
"AT1G22600",4.33867148816911,5.69855590617217,1.57211081257028,3.62478004769617,0.000289207483570962,0.00515201746921263,NA
"AT1G23710",1293.12336710757,3.51533087526211,0.375870964138668,9.35249383606343,8.56050504839178e-21,3.03927966077727e-18,NA
"AT1G51660",1604.14979628901,2.35823597537277,0.434002271612735,5.43369500488939,5.51988979689337e-08,2.47685165897408e-06,"ATMEK4"
"AT1G27770",9514.31350382379,2.47346687407024,0.294698104692863,8.39322287684241,4.72993729756233e-17,9.11616581816847e-15,"ACA1"
"AT1G30755",1885.08719529595,2.06796126804081,0.36318713048705,5.6939277150806,1.24149662141866e-08,6.26537833607217e-07,"PSI2"
"AT1G59910",3993.06828951705,2.47575716347599,0.216813526574994,11.4188316687873,3.36730141072954e-30,5.67867322074448e-27,"FORMIN7"
"AT1G78410",419.163312867811,4.17426222047759,0.668278972879228,6.24628693985853,4.20324703118672e-10,2.70895255318872e-08,NA
"AT1G13470",2615.29284898877,2.78969966761301,0.705668401911571,3.95327275538489,7.70894759144781e-05,0.00166317667812505,NA
"AT1G72520",7973.62189638194,4.73154733306609,0.413828119081985,11.4336051971584,2.84064810175408e-30,5.22601778501794e-27,"ATLOX4"
"AT1G14480",107.057169929709,2.41795468243927,0.301979486543408,8.00701633781903,1.17524882512437e-15,1.85808675578452e-13,NA
"AT1G74670",2589.43766413064,-2.00604613885853,0.568872229905636,-3.52635624205332,0.00042131982772469,0.00701171821847414,"GASA6"
"AT1G72950",101.220413323999,4.01447826912794,0.560166607905598,7.16657903643639,7.68950141874734e-13,7.70358614906881e-11,"TN12"
"AT1G19770",13115.8140624802,2.24583984796731,0.256502785148522,8.75561583733643,2.02992024153509e-18,5.19104555573968e-16,"ATPUP14"
"AT1G27730",4444.97687832951,5.19521354503874,0.51466638593441,10.0943323423124,5.85279869260908e-24,4.38678100527148e-21,"STZ"
"AT1G20510",6120.68580487184,2.1196711903079,0.274201035358383,7.73035443698257,1.07247559115397e-14,1.41854173452176e-12,"OPCL1"
"AT1G26380",1158.80752663495,3.45306291908612,0.741038938973835,4.6597590726714,3.16579712447128e-06,9.94817335526789e-05,"AtBBE3"
"AT1G60190",88.89943764503,3.12162786056462,0.809025697381051,3.85850272824441,0.000114083794517481,0.00233675480733833,"AtPUB19"
"AT1G66090",3533.709693459,5.04797272766512,0.534060922064826,9.45205409927443,3.32245614921483e-21,1.22248263803019e-18,"TN3"
"AT1G30730",1116.67018033378,2.15280647952255,0.427526620581273,5.03549106859253,4.7662535339914e-07,1.78289598460969e-05,"AtBBE11"
"AT1G18570",1941.36929594309,3.06444568921584,0.443091152040964,6.91606157130517,4.64372632244576e-12,4.12171445558486e-10,"AtMYB51"
"AT1G59590",710.018420597497,2.95191203515564,0.402938315683927,7.32596509256066,2.37185530864289e-13,2.56680405780782e-11,"ZCF37"
"AT1G05675",643.856039280966,4.08215882312439,0.482776578557238,8.45558588472495,2.7768948118999e-17,5.61960203084182e-15,NA
"AT1G35140",7445.82312014771,2.69521983084919,0.72185415105634,3.73374569766633,0.000188652980245352,0.00357469134946178,"EXL1"
"AT1G19050",394.584934261335,2.5727406469158,0.58903818545021,4.36769756267909,1.25563200773681e-05,0.000337005635816575,"ARR7"
"AT1G79680",240.245737904851,4.19012326238363,0.495347393769169,8.45895893486062,2.69775011571153e-17,5.5708539889443e-15,"ATWAKL10"
"AT1G62560",64.4862901330244,-3.54385680247216,0.791519793380159,-4.47728134168096,7.55995934864562e-06,0.000214573488553354,"FMO"
"AT1G73540",2000.80768717742,3.70954855337648,0.363742743105596,10.1982750822869,2.01825013223701e-24,1.77579686635132e-21,"atnudt21"
"AT1G09950",358.097550028473,3.22353320927138,0.510154442825787,6.31873985339806,2.63704760834147e-10,1.74970270327889e-08,"RAS1"
"AT1G72240",48.2068314654639,2.73921015143336,0.778987236583403,3.51637359739987,0.000437484915846674,0.00722725080978706,NA
"AT1G68330",298.596660536753,2.03250973492468,0.45305356430586,4.4862459873564,7.2489046035385e-06,0.000206905617012424,NA
"AT1G02390",446.047565288254,2.50135953172314,0.349781716783132,7.15120148282081,8.60216188169426e-13,8.53342892156111e-11,"ATGPAT2"
"AT1G17420",6000.17516700685,2.52617824025328,0.414615185666636,6.09282613754626,1.10934527310538e-09,6.58352501226792e-08,"ATLOX3"
"AT1G21120",1258.00956880665,4.16281056825294,0.465998063590468,8.93310700945602,4.14208684754164e-19,1.23269722843677e-16,"IGMT2"
"AT1G73600",664.244310849655,-2.68365826292938,0.538561682656461,-4.98301002346139,6.26027063451752e-07,2.30343812419511e-05,"AtPMT3"
"AT1G76650",1757.59689292616,2.72620315881674,0.517682366860364,5.26616963090823,1.39299579009369e-07,5.68965634951378e-06,"CML38"
"AT1G50750",64.9723443279413,3.89829333074864,0.571690953946756,6.81888230666616,9.1751526976653e-12,7.6726266587873e-10,NA
"AT1G29690",3131.11405474805,2.55028932902588,0.25548833858803,9.98201852624738,1.82711392063681e-23,1.15547826287272e-20,"CAD1"
"AT1G05020",257.038594409841,2.0908480974699,0.448140408244126,4.66560939162377,3.07703741362796e-06,9.71450953815742e-05,"AP180"
"AT1G72920",201.408611598433,4.61202689120802,0.508606157910752,9.06797296783285,1.21251631626893e-19,3.71783222611127e-17,"TN9"
"AT1G28370",822.957020659649,5.62376901011158,0.629865632132642,8.92852177228695,4.31738940787235e-19,1.2481572778159e-16,"ATERF11"
"AT1G73805",3153.98741823453,2.523971013802,0.466298497794068,5.41277963738296,6.20538386360953e-08,2.75391125543566e-06,"SARD1"
"AT1G30370",184.227073010966,7.03930792262081,0.69845950492367,10.0783336370948,6.88844002999614e-24,4.97862003167971e-21,"DLAH"
"AT1G63720",525.463741455417,2.98499690426054,0.447254575733827,6.67404441723809,2.48848246072812e-11,1.89321126156973e-09,NA
"AT1G55450",11147.1097223026,2.76505727261288,0.320000095105763,8.64080140882145,5.5820071788661e-18,1.2984261986059e-15,NA
"AT1G07370",27.2819748857515,-2.62604120511892,0.659128005659152,-3.98411413651402,6.77323149042452e-05,0.00149151126955083,"ATPCNA1"
"AT1G07160",304.975428035578,6.26133298914754,0.807412969221479,7.75480854015118,8.84768593206525e-15,1.18576569673645e-12,NA
"AT1G51670",25.7019005188125,4.21278608824872,1.01073963173752,4.16802305555852,3.07252863130759e-05,0.000747340888362641,"HTT5"
"AT1G72900",1552.48067818479,2.9976402935914,0.494381366639119,6.06341681922565,1.3325971531548e-09,7.81674451837498e-08,"TN7"
"AT1G19020",3769.17559340307,3.69231189816559,0.516972025762853,7.14218896606087,9.18561982407531e-13,9.06777504291766e-11,"HUP35"
"AT1G16130",1566.42079600101,3.10484173288115,0.463447213622152,6.69945064210165,2.09204513745844e-11,1.64734309131309e-09,"WAKL2"
"AT1G07135",5127.57445855114,4.29921195927164,0.356334548968726,12.0650999789778,1.61466166875078e-33,5.44598469841826e-30,NA
"AT1G64065",534.222763681922,3.04999435715151,0.366276921796782,8.32701755324817,8.2904455443371e-17,1.56797893907243e-14,NA
"AT1G06135",6.71716656828743,7.75879784418341,1.52005927416703,5.10427321884215,3.32068223400649e-07,1.27757882831919e-05,"CTNIP1"
"AT1G65390",12088.2175222406,3.16424335808355,0.561360078115758,5.6367445449711,1.73294884158498e-08,8.47093857660752e-07,"ATPP2-A5"
"AT1G72910",1521.50112262999,4.25812708450672,0.576579491507743,7.38515182593784,1.52279521455685e-13,1.68397851131076e-11,"TN8"
"AT1G20310",112.466569152438,5.14968777095562,0.67719344269733,7.60445604795565,2.86104680364642e-14,3.53042708325565e-12,NA
"AT1G21100",553.105038169364,2.29968903836391,0.363235116881914,6.33113080614264,2.43370908043904e-10,1.62544457626551e-08,"IGMT1"
"AT1G06983",14.5923283209277,3.91758775509369,1.11829138657172,3.50319049411943,0.000459720565420804,0.00752483970403396,NA
"AT1G05207",24.7571571299981,-2.46032525382993,0.581104602169511,-4.23387673173554,2.29696881839793e-05,0.00057387355528295,NA
"AT5G04950",54.6598917727019,-3.37516138509469,0.918119569641038,-3.67616756760156,0.000236764035720808,0.00433610297817374,"ATNAS1"
"AT5G08760",700.484886947546,2.31178091407112,0.43607210101493,5.30137311855219,1.14934914809188e-07,4.82677544136809e-06,"STMP8"
"AT5G52750",1687.35660276115,3.58576316058458,0.496193576872307,7.22654086573828,4.95451586448942e-13,5.16827513142641e-11,NA
"AT5G43420",539.153308125655,2.33174387955147,0.477517490004218,4.88305439771614,1.04455039250786e-06,3.68910406512768e-05,"ATL16"
"AT5G26030",5461.96902495429,2.77718415744352,0.354066265795241,7.84368471592712,4.37514769867169e-15,6.27942297716447e-13,"ATFC-I"
"AT5G26920",4439.74333776577,3.23943946245206,0.506990119358099,6.38955147006321,1.66373032073501e-10,1.12605051841854e-08,"CBP60G"
"AT5G08240",1030.66858777216,2.17814537940596,0.546436792470853,3.98608843587732,6.71714842060679e-05,0.00148288499112103,NA
"AT5G36925",478.302107671258,3.60944080349904,0.595211681962831,6.06412964140115,1.32670112426743e-09,7.80478216622091e-08,"ARACIN1"
"AT5G07690",68.175284648264,-3.43145623815025,0.870026509410623,-3.94408239408107,8.01061147252627e-05,0.00172274967449005,"ATMYB29"
"AT5G41180",568.171568389152,2.14994331493455,0.392149888208065,5.48245295888965,4.19468559507099e-08,1.92926937244208e-06,NA
"AT5G05300",575.898334253286,4.64040460724842,0.61625615407458,7.52999313121153,5.07429920988685e-14,6.14901755152576e-12,"IDL6"
"AT5G05250",150.715852672001,-2.74115375339574,0.656949728503208,-4.17254720485412,3.01213168075382e-05,0.000736490554642486,NA
"AT5G67450",523.685350201107,3.42291913162596,0.576074328231233,5.94180119453617,2.8190718574978e-09,1.56842535183346e-07,"AZF1"
"AT5G18470",131.582531632259,3.72554244632798,0.553628862993979,6.72931397792477,1.7046486276172e-11,1.36351676984543e-09,NA
"AT5G52390",29.0424499428821,-4.10390834927641,1.12808879332015,-3.63793025298826,0.000274837824286843,0.00494390493341586,NA
"AT5G44070",8208.98250520075,2.36806842952616,0.285965874077969,8.2809476381105,1.2219891573104e-16,2.24812677968097e-14,"ARA8"
"AT5G15870",1476.98580535783,2.51466707342583,0.296350670671072,8.48544417912563,2.14896270279247e-17,4.57774297014855e-15,NA
"AT5G57010",275.565697656831,3.73513242347316,0.611967367738753,6.10348299660918,1.03781613562097e-09,6.19536434706834e-08,NA
"AT5G44060",539.608738062889,2.26157124509881,0.26308204934297,8.59644833521305,8.22211161941293e-18,1.84878747602288e-15,NA
"AT5G67100",57.2874131411582,-2.20679043945222,0.399587087921867,-5.5226770487732,3.33873083931183e-08,1.54967651365031e-06,"ICU2"
"AT5G12880",104.145468909753,2.53222214666078,0.580739922647429,4.36033764497729,1.29861905167563e-05,0.000347621081332801,NA
